"id","titulo","artista","estrofa","estilo","ave_sentiment","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","fiesta"
"id_2161","Agresivo","Jowell & Randy","A eso hay que darle duro-duro, bien bien duro-duro
Ahí na' má' duro, fuerte, bien duro
A eso hay que darle duro-duro, bien bien duro-duro
Ahí na' má' duro, fuerte, bien duro
Y agresivo","pop",-3.56887126487678,1,0,0,1,0,12,0,0,"No"
"id_2163","El Balcón","Caf Tacvba","Tú y yo en el balcón
Que asoma a los plantíos de plátano
Los patrones han muerto y tú
Aún sigues trapeando el piso de ajedrez
Ven acá, que desde aquí se logran ver
Todas las tierras que ahora nuestras son
Y un zambo el heredero será
Pues de un indio y una negra, eso da","pop",-0.668153104781061,0,1,0,1,0,0,0,0,"Si"
"id_2168","Por Orgullo","Christian Nodal","(Cantinero, sírvame lo más fuerte que tenga
Que por orgullo no puedo estar con ella)
Por orgullo no puedo volver a aceptarte
Pero sé que te amo como no he amado a nadie
Te quisiera decir la verdad, que te quiero
Que sin ti ya no aguanto
Por orgullo no puedo","pop",2.17127429829383,0,0,0,0,3,0,0,1,"No"
"id_2170","Nada Ha Cambiado","Daddy Yankee","Estoy activa'o (Come on!)
Y aquí tengo todo bajo control, nada ha cambia'o
El marroneo, el dembow siguen pega'o (Zoom!)
Que nunca muera la guillaera (¡Nos fuimo' lejos!)
El flow, la calle, la ronca'era","pop",0.171498585142509,0,0,0,0,0,1,0,0,"Si"
"id_2174","Mujer Satisfecha","Zion & Lennox","Mi doctora me cura
Se perfora sin censura (-sura)
Y los ojos llenos de placer (De placer)
Sentirse bien es lo que quiere (Quiere)
Uh-uh","pop",0.784464540552736,0,0,0,0,0,0,0,0,"No"
"id_2178","CR7 Freestyle","Duki","No, no, no, no es color rosa
Se me parte el coco, que es lo que pasa
Yo no creo que Cristiano Ronaldo tenga mi jopo, vos estás loco
No se parece ni de cerca ni de lejos
Yo mirándome, peinándome, jopo dentro del espejo
Es lo que yo quiero hacer y lo hago ahora de pendejo
No sé qué me va a deparar cuando yo llegue a viejo","rap",0.361157559257308,1,0,1,1,0,1,1,0,"No"
"id_218","Palabra De Honor","Luis Miguel","Te voy a olvidar (Te amo, te amo, te amo)
Palabra de honor (Te amo, te amo, te amo)
Paloma perdida (Te amo, te amo, te amo)
Ya no puedo más
Te tengo que olvidar (Te amo, te amo, te amo)
Y te tengo que olvidar (Te amo, te amo, te amo)","pop",4.99230176602706,0,1,0,0,1,0,0,3,"No"
"id_2180","Jueves Primera Fila","La Oreja de Van Gogh","Si fuera más guapa y un poco más lista
Si fuera especial, si fuera de revista
Tendría el valor de cruzar el vagón
Y preguntarte quién eres
Te sientas enfrente y ni te imaginas
Que llevo por ti mi falda más bonita
Y al verte lanzar un bostezo al cristal
Se inundan mis pupilas","pop",-0.272165526975909,1,0,0,1,1,1,0,1,"No"
"id_2182","No soy Kurt Cobain / Pastillas","Piezas & Jayder","Soy el peor alumno de mi plan maestro
El final sin acabar de un chiste que ya nunca cuento
El tiempo que pasé con ""no sé qué"" y con ""no sé cuánto""
A los cuales trato bien pese a que no les aguanto
Soy un terremoto sensato, un drama jovial
Soy un incendio inofensivo, un conflicto cordial
Y mi mediocridad existencial
Es tan pacíficamente violenta, tan mortal","rap",-2.07688055405719,3,2,1,4,2,5,1,1,"No"
"id_2186","Pedro y Pablo","Los Tigres Del Norte","“Gracias Señor, que haz permitido realizar su vida a mi hermano querido
Hoy sé que mi esfuerzo no fue en vano
Ya podré ser feliz con la mujer que tanto amo”
“Esta es mi esposa Leticia"", “Creo que ya nos conocemos”
“Se te borro la sonrisa”, “Es que me vino un recuerdo”
“Vas a quedarte en la casa?”, “Eso yo nunca podría”
“Pedro que es lo que te pasa?”, ""Es que lloro de alegría”","pop",-0.581238193719096,0,2,0,0,4,0,1,4,"No"
"id_2188","Tu Retrato","Ricardo Arjona","Tu retrato, tu retrato
Tu retrato es mi retrato hecho pedazos
Porque nunca he sido el mismo con tu ausencia
Es armar un crucigrama con retazos
Aunque la nostalgia pierda la paciencia","pop",0.353553390593274,0,1,0,1,0,1,0,2,"No"
"id_2189","N.T.F.","Toteking","Nadie es nadie, tú tampoco
En unos años, somos to's juguetes rotos
No te flipes, te crees Dios
Si tu rollo está más visto que unos planos en la Barber Shop
Somos to's la misma estafa
Pillando chavalitas con la guardia baja
Sal de adentro, todo fuera
Con la pose de Capone, el corazón en las trincheras","rap",-0.105962588565204,0,1,0,2,1,0,0,2,"No"
"id_2191","Último Baile","AMBKOR","Sentir es lo que toca
Quise sus marcas en la espalda, no sus marcas de ropa
Y no estaba loca, estaba perdida y me la crucé
Y ahora tengo que vivir con esta mierda destrozándome
Me destrozaré contigo, si es lo que quieres
Hablo de ti, no de mujeres, sé que lo entiendes
Sé que al despertarme querré verte
Sé que con mirarnos, transformamos los lunes en viernes","rap",-0.485071250072666,1,0,1,0,0,0,0,0,"No"
"id_2193","Ya No Te Puedo Querer","Natalia Lafourcade","Estaba sola en nuestro altar
Rezando con una canción
Pidiendo que te quedes
Que al menos no me dejes ir de tus brazos, ir
Tu mundo ir
Ir","pop",0.188982236504614,0,0,0,0,0,0,0,0,"No"
"id_2196","Como Me Duele Cielo De Acuarela","Alejandro Fernndez","Y me fui perdiendo en tu perfume
De canela en tus besos con sabor a laberinto
Y ahora mismo nada me consuela
Ni este cielo de acuarela
Que hoy con lagrimas despinto","pop",-0.530330085889911,0,2,1,0,1,2,0,1,"No"
"id_2199","Doncella","Zion & Lennox","Yo conocí a una nena
Tan bella (Mamacita)
Ella es como una doncella
Ella, ella, tan bella (Tomá, tomá)
Yo conocí a una nena
Tan bella (Mamacita)
Ella es de lo más bonita
Ella, ella, tan bella (Tomá, tomá)","pop",0.288230676849157,0,4,0,0,4,0,0,4,"No"
"id_2206","Tu No Eres Para Mí Remix","Fanny Lu","To' lo que te he dicho es cierto
Que la luna yo te bajo, es cierto
Que eres más bella que una flor, es cierto
De lo que he dicho nada me arrepiento, you
Mami, yo no miento
Lo que yo siento es real
Fuerte, algo muy natural
Por favor, déjate amar","pop",1.16487041207298,0,1,0,0,2,2,0,2,"No"
"id_2212","Dorado","J Balvin","Ay, que no me esperen en la casa (Casa)
Que si esta noche no regreso
Es porque estoy vacilando con mi raza
Con mi raza, ¿y qué pasa?
Ay, que se despierten los vecinos (Latino gang)
Este party no lo termino
Gracia' mamá por hacеrme latino (A ver)
Latino, latino","pop",-0.484564831187032,0,1,2,3,0,2,0,0,"Si"
"id_2215","Cambia","Luis Enrique","Es que nunca nos dimos cuenta
Que vivir no es solo ir y venir de vuelta
Dime para que
Sirvieron tantos sueños
Escondidos tras las puertas","pop",0.196116135138184,0,0,0,0,0,0,0,1,"Si"
"id_2220","Caballo Blanco","Juan Luis Guerra","Y viene
Viene en las nubes poderoso y santo
Montado en un caballo blanco
Viene el Rey Jesús en toda majestad
Se abren los cielos todo ojo le verá","pop",0.557086014531156,1,3,0,2,4,0,1,6,"No"
"id_2221","Modo de Avión","Lyanno","Trépate encima de mí
O sino yo me vo'a trepar encima de ti (trepar encima de ti)
Hacerte las cosas esas mami que siempre te gustan a ti
Mira el pantincito mami que yo te compré para ti
Modélame ma’ (modélame ma’)
Esta noche a capela yo dándote ahí, yeh-yeh (yeh-yeh)","rap",0,0,0,0,0,0,0,0,0,"No"
"id_2222","Jefe de Jefes","Los Tigres Del Norte","Yo navego debajo de agua y también se volar a la altura
Muchos creen que me busca el gobierno, otros dicen que es pura mentira
Desde arriba nomás me divierto, pues me gusta que así se confundan
En la cuentas se lleva una regla, desde el uno llegar hasta el cien
El que quiera sera hombre derecho, que se enseñe a mirar su nivel
Sin talento no busques grandeza porque nunca la vas a tener","pop",0.577350269189626,1,1,1,2,1,1,1,4,"No"
"id_2224","De Cora","Lasser","¿Qué te pasa?
El Lasser con los suyos siempre
En el banco, en la plaza
En la montaña, en la playa
Siempre con los míos, tú sabe","rap",-0.315052149428109,0,0,0,0,1,0,0,1,"No"
"id_2225","Bicho de la Luna","Malandro","Yo sé bien pa' donde es que voy
Y voy sin olvidarme quien soy
Soy del barrio, pillo y varón
Donde conviven Mandinga y Dios
De la calle y de los bichos de la luna
De la noche, el chascarrillo y la fortuna
De vivirla atento, yiyo, acá en la jungla
Y cantar con nuestro brillo estando a oscura'","rap",0.260377821961648,1,4,1,2,4,1,2,4,"No"
"id_2227","No Descanses","Justin Quiles","Hoy quiero verte así, bailando así (Eh-eh)
¿Qué importa que hoy te conocí? (Uoh)
Bebe Henessy, se pone sexy (Eh-eh-eh-eh)
Y rápido dice que sí
Hoy quiero verte así, bailando así
¿Qué importa que hoy te conocí?
Bebe Henessy, se pone sexy
Y rápido dice que sí","pop",1.17059282204086,0,0,0,0,0,0,0,0,"Si"
"id_2228","No Es Ningún Trofeo Noble","Violadores del Verso","Si me apuñalas, no es ningún trofeo noble
Por la espalda, no es ningún trofeo noble
Sin testigos, no es ningún trofeo noble
No, eso no es ningún trofeo noble
Si me apuñalas, no es ningún trofeo noble
Por la espalda, no es ningún trofeo noble
Sin testigos, no es ningún trofeo noble
No, eso no es ningún trofeo noble","rap",-1.29099444873581,0,8,0,0,8,0,8,16,"No"
"id_2231","La Importante","Darkiel","No la hable' de amor ni un catorce de febrero (No)
No le des peluche ni chocolate Ferrero (Nah)
Ella se va sola a castigar el mundo entero (Ajá)
Solo pide reggaetón, se cansó de lo' bolero' (Ay, yeh)
Cuida su cuerpo (Yeah), se viste caro (Ja)
Sale en la noche, se da un par de trago'
Con su' amiga' (Yeah) y to' están claro' (Y ahora; yeah)
Que el que se pegue, la pasa malo","pop",-0.412948320967011,3,1,4,4,2,4,1,1,"Si"
"id_2234","Born","Crneo","Conocía la escencia de la vida
La gente tiene miedo a reconocer que
Gran parte de la vida depende de la suerte
Asusta pensar cuántas cosas se escapan a nuestro control
A nuestro control
Creemos que nunca nos ocurrirá nada especial (Nada especial)
Nada especial
No como en las películas","rap",-0.14142135623731,1,2,0,1,4,3,2,0,"No"
"id_2235","Víctimas Del Porno A Tu Laíto","Love of Lesbian","Bebamos por, para, contra y con
O lo nuestro es fantasía
O somos víctimas del porno y sus doblajes
Cuestiónate, o lo haré yo
Si somos tan amigos dime
Por qué no nos damos por el...","pop",-0.333333333333333,0,0,0,0,0,0,0,0,"No"
"id_2240","Mi Vida No Va A Cambiar","Farruko","Quieren venir con pikete y no
Bajarme la pauta que tengo y no
Les choca que yo esté ranquea'o
Bien exagerado, que tenga money y mujeres
Quieren venir con pikete y no
Tratar de bajarme la pauta y no
Les choca que yo esté bien ranquea'o
Bien exagerado, que tenga money y mujeres","rap",-0.549442255794756,1,1,1,1,1,1,1,1,"No"
"id_2241","Incierta","Poison Kid","Ella sabe que si llama, siempre caigo en su jugada
Nena con carita 'e buena pero una malvada
Quisiera que fueras tú
La que cura mi' herida' (Hey)
Pero no se da, no sé ni donde estás metida
Quisiera que fueras tú
La que cura mi' herida', hey (Acke)
Pero no se da, no sé ni donde estás metida (¡Drip World!)","rap",0.575781849058233,2,0,0,2,0,2,0,0,"No"
"id_2242","Moralito la gota fria - spanglish","Julio Iglesias","Moralito, Moralito, What a guy!
Todo el mundo wants to know who's Moralito
Te fuiste de mañanita
Don't cry for me si no vuelvo
Te fuiste de mañanita
Don't cry for me si no vuelvo","pop",0,0,0,0,0,0,0,0,0,"No"
"id_2248","Saudi Riddim","Yung Beef","Baby, yo quiero estar tranquilo
Vamo' a encerrarnos los do' pa' fumarno' un kilo
(Ah, )
(Yung Beef, Yung Beef)
La-La-La-La Vendicion—","pop",0.408248290463863,0,0,0,0,1,1,0,0,"No"
"id_2255","Llámalo Como Lo Quieras","SFDK","Jarkor la música que saca la fiera
Si el tiempo es lo que cuenta llámalo como lo quieras
Jarkor la música que saca la fiera
Si el tiempo es lo que cuenta piensa llámalo como lo quieras
Jarkor la música que saca la fiera
Si el tiempo es lo que cuenta llámalo como lo quieras
Jarkor la música que saca la fiera
Si el tiempo es lo que cuenta...","rap",-0.963086824686154,3,4,3,3,0,3,0,4,"No"
"id_2260","Te Extraño","Kevin Roldn","Mami te extraño (Te extraño)
Estoy borracho y pensando en ti (Pensando en ti)
Y recordarte a ti me hace daño (Me hace daño)
Me mata la curiosidad
(De saber donde y con quien estas) (Ohh)","pop",-2.16666666666667,0,1,1,0,0,0,1,0,"No"
"id_2261","Saber Cuando Parar Candombe I","Las Pastillas del Abuelo","No te pongas triste, corazón
Que el sol no va a brillar
Quedate tranquila que va a haber
Tiempo para bailar, para bailar
No te pongas triste, corazón
Que el sol no va a brillar
Quedate tranquila que va a haber
Tiempo para bailar, para bailar","rb",-0.884651736929383,2,6,2,2,4,2,2,4,"Si"
"id_2266","Toda Esta Ciudad","Kevin Kaarl","Uh-uh-uh-uh
Uh-uh-uh-uh
Uh-uh-uh, uh-uh
Uh-uh-uh-uh
Uh-uh-uh-uh
Uh-uh-uh, uh-uh","pop",0,0,0,0,0,0,0,0,0,"No"
"id_227","Mil quilates","Marea","Son camaleones vestidos de oveja
Los ojos traidores que enredan madejas
Robando colores de los corazones de los que se dejan
Pero del nuestro no
Que late tranquilo sabiendo que salen
Detrás de sus hojas cientos de alacranes
Que cuidan de que esté siempre en flor","rock",0.368457448431088,0,0,0,0,2,1,0,0,"No"
"id_2272","Sopa De Caracol","Los Fabulosos Cadillacs","Con la cintura, muévela
Con la cadera, muévela
Con la cintura, muévela
Con la cadera, muévela
Si tu quieres bailar, sopa de caracol, ¡Hey!","pop",0,0,0,0,0,0,0,0,0,"Si"
"id_2273","No Bombardeen Buenos Aires","Charly Garca","Si querés escucharé a la B.B.C
Aunque quieras que lo hagamos de noche
Y si quieres darme un beso alguna vez
Es posible que me suba a tu coche
Pero no bombardeen Buenos Aires","rock",-0.791666666666667,0,1,1,0,1,0,1,0,"No"
"id_2274","El Terre","Alemn","Nos fuimos pa'l terre
Pa' que yo se lo entierre
Pa' que nadie se entere
Nos fuimos pa'l terre
Hago que se encuere
Ya no te aferres
Le gusta cómo la trato y la cojo
Ya no te aferres","rap",0.320256307610174,0,0,0,0,0,0,0,0,"No"
"id_2276","El uno el dos el tres","Mecano","Lo que sube habrá de descender
Y aunque mientras la escalada
No es cuestión de mirarse a los pies
No se yo si esta cordada
Ha pensado en la bajada","pop",0,0,0,0,0,0,0,0,0,"No"
"id_2278","No Digas Nada","RBD","Y no digas nada, todo está en calma
Por una vez, no digas nada
No digas nada, todo está en calma
Por esta vez
Apaga la luz y no digas nada","pop",0.7184212081071,0,2,0,0,0,4,0,0,"No"
"id_228","Recuerdos que duelen","Los Tigres Del Norte","Recuerdos de amor que duelen
Recuerdos de aquel cariño
No sé ni por cuanto tiempo
Se van a quedar conmigo
Donde se encuentre que le vaya bien
Desearle penas no tiene sentido
Que ganaría con desearle un mal
Al gran amor que ayer vivió conmigo","pop",-0.298142396999972,1,1,1,1,2,1,0,0,"No"
"id_2284","Nada Más","C-Kan","Perdón si te fallé
Solo quiero que sepas que jamas te olvidaré
Solo paso y no sé si es lo correcto
Solo seguí a mi corazón, y lo que siento
Perdón si te fallé
Solo quiero que sepas que jamas te olvidaré
Solo paso y no sé si es lo correcto
Solo seguí a mi corazón, y lo que siento","pop",0.000258198889747161,0,0,0,0,0,0,0,0,"No"
"id_2289","Nena Maldición","Paulo Londra","Ey, baby, no, oh-oh-oh
No ve' que me estoy muriendo
Porque un ratito me regale' tu atención, oh-oh-oh (-ción, -ción)
Estoy perdido en ese azul de tus ojos, yeh
Ey, baby, no, no-oh-oh (No-oh-oh)
No ves que me estoy muriendo
Porque un ratito me regales tu atención, oh-oh-oh-oh (-ció'; uh-oh-oh-oh)
Estoy perdido en el azul de tus ojos, yeh","rap",-0.468164588784522,0,0,0,0,0,4,0,0,"No"
"id_2290","Bruja","Orishas","Estate tranquila muchacha, refresca la nota
Que de lejos se te nota que tú vienes a hacerme muy mal
Todos comentan tu caso por el vecindario
Que lo tuyo ya es a diario
Tal vez no, embarcao estoy, me siento muy mal","pop",-0.432049379893857,2,1,2,3,1,5,0,1,"No"
"id_2292","Mi Culpa","Loco Escrito","El equivocado soy yo
Ahora estoy ahogado en dolor
Nadando en este mar de sufrimientos
Pero seguro que él no te ama como yo
El equivocado soy yo
Ahora estoy ahogado en dolor
Nadando en este mar de sufrimientos
Pero seguro que él no te ama como yo","pop",-1.94913450878418,2,0,4,6,2,4,0,2,"No"
"id_2293","Ayúdame a Imaginar","Soto Asa","Ayúdame a imaginar que te tengo al lado mío (Yeah)
Ayúdame a recordar cuando te lo he metí'o (Huh)
Nos vamo' a Viña del Mar, una hueá de vío
O nos vamos pa'l sur y culiamo' en el río (Damn-Damn—)
Ayúdame a imaginar, ayúdame a imaginar (Ah)
Que estoy tocando tus parte' (Tus parte')","pop",-0.269679944985297,0,0,4,4,0,4,0,0,"No"
"id_2294","Planeando El Tiempo","Elsa y Elmar","Y llevo tiempo mirándote en cada esquina
E imaginando que me persigas
Tiempo esperando, el tiempo
Y llevo tiempo perdiendo, mi tiempo
Tiempo perdiendo, el tiempo
Tiempo planeando, (el tiempo, tiempo planeando)","pop",-4.24264068711928,0,11,0,0,0,0,0,0,"No"
"id_2299","Agresivo 3","Arcngel","Si ella quiere pelea
Dale con la correa
Asotala en la brea
(duro,duro)
Si viene y frontea
La melo De la Azotea
Yo soy el que la Setea
(duro,duro)","pop",-0.7184212081071,1,0,0,0,0,4,1,0,"Si"
"id_2300","Asi es la vida","Frank Reyes","Ahora solo quedan los recuerdos
Todo en la casa se ha quedado igual
Esperando quizas el prento regreso
Y continuar de nuevo nuestro amor
Que tanto nos juramos muchas veces
Mi amor","pop",0.883883476483184,0,2,0,0,2,0,0,1,"No"
"id_2301","Na de Na","Doble Porcin","Aquí las niñas de convento pecan por el rap
Aquí los niños venden droga y no es por el trap
Te comes la vida o te comen esa es la verdad
Na' de na', locos por la ciudad
Lo que tengo lo he conseguido pero es por el rap
Aquí los niños hacen drama pero es por el trap
Puse tu alma en una pesa y no pesa na', na' de na', na' de na'","rap",0.000346410161513776,0,0,0,0,0,0,0,2,"No"
"id_2308","Intro","Homer el Mero Mero","Sí, jah, estamos en punga
Yeh, sí, estamos en punga
Sí, jah, estamos en punga
Yeh, yeh, estamos en punga
Sí, jah, estamos en punga
Yeh, sí, estamos en punga
Sí, jah, estamos en punga
Yeh, yeh, estamos en punga","rap",0.948683298050514,0,0,0,0,0,0,0,0,"No"
"id_2309","Tu Canción","Eslabon Armado","Mi alma va detrás de un corazón
Y el tuyo me encanta me hace palpitar
Yo soy completamente tuyo
Te veo en los ojos me vuelven loco
Vamos por la playa y baja el sol
Viendo todo el mar besos te he de dar","pop",0.753778361444409,1,1,1,1,2,1,2,2,"No"
"id_2310","Tan guapa","La Oreja de Van Gogh","Tan guapa
Tan serena y clara que tocarte curaba
Tan guapa
Mi chica valiente que me diste la espalda
Mi vida se paró","misc",1.25108648434245,0,0,0,1,0,0,0,0,"No"
"id_2325","Me Arrepiento","Ro Roma","Y no me da remordimiento
Decirte de que ti sí me arrepiento
Antes me habían lastimado pero tú eres diferente
Duele el alma y duele el cuerpo
Y no me da remordimiento
Decirte de que ti sí me arrepiento
Pues de la historia de mi vida sólo quitaría tus hojas...
Para arrancarlas, para quemarlas y arrojarlas por el viento","pop",0.115757551269892,1,0,0,1,0,3,0,0,"No"
"id_2326","Me Matas","RKM & Ken-Y","Pero dale que hoy vamos a hacerlo sin miedo
Hoy, vamos a romper el hielo
Hoy, ya que la noche es perfecta (Uh)
Vamos a hacerlo hasta que amanezca
Hoy, vamos a hacerlo sin miedo
Hoy, vamos a romper el hielo
Hoy ya que la noche es perfecta (Uh)
Vamos a hacerlo hasta que amanezca","pop",0.269679944985297,4,2,0,4,0,2,4,0,"No"
"id_233","Envidia","Joan Sebastian","Le tengo envidia al la noche
Noche que vela tu suen~o
Le tengo y quisiera ser
De la noche y de ti duen~o
Le tengo a la lluvia
Que te acaricia y te moja
Le tengo al viento que
Te besa si se le antoja","pop",0.145864991497895,0,0,0,0,0,0,0,0,"No"
"id_2333","Cocaina","Myke Towers","(Tercer Verso)
Lo que grabo en la cabina suena a la pólvora blanca
Que te tranca la garganta
Prueba un poco a ver si aguanta
Yo soy cuadro regular cabron tu eres banca (X2)","rap",-0.685994340570035,0,1,1,1,0,0,0,1,"Si"
"id_234","Dalinda Remix","Soto Asa","Dalinda
Mi alma te llama
Ven en mi cama
Quiero amarte
Dulce niña
Dame tus besos
Mírame a los ojos
Júrame tu amor","pop",1.45960089839952,0,1,0,0,2,0,1,1,"No"
"id_2345","Usted","Mnica Naranjo","Qué bien está usted en la televisión para hablar de la cultura
Dice que así vendrá un gobierno mejor, bienestar y más altura
Hay que votar, amar, levantar la nación, trabajar, mover dinero
Tiene razón, usted es el líder y yo me chupo el dedo
Me chupo el dedo","rock",0,1,1,0,1,1,0,1,1,"No"
"id_2348","Si Pudiera","HORUS  TIERRA","Si pudiera, la policía corrupta despidiera
O mejor aún los tranco con los mismo' que ellos encierran
Les doy la libertad a los inocentes detra' las rejas
Y la medicina es gratis pa' la gente que 'tá enferma
Si pudiera, el papel moneda no existiera
Culpable de maldad y desigualdad sobre la tierra
Si pudiera, la inocencia yo le devolviera
A esa niñita, hoy ramera que camina por la' acera","rap",0.836660026534076,3,1,2,2,1,2,1,1,"No"
"id_2350","Intro","Romeo Santos","Dominicano soy
De mis raíces yo no voy a olvidarme-e-e
Soy bachatero y lo llevo en la sangre
Le canto al amargue por la gracia de Dios
Dominicano soy","pop",0.35921060405355,2,2,1,2,2,1,1,1,"No"
"id_2351","Cómo Volver a Ser Feliz","Luis Enrique","Solo tú sabes mi amor
Como volver a ser feliz
No te lo voy a repetir
Voy recogiendo las cenizas
Porque esta vida va de prisa, corazón
Y no sanan las heridas","pop",-0.282842712474619,0,2,0,0,2,1,0,1,"No"
"id_2353","NASA","Crneo","Ojos pochos como Rocky (Eh)
Smokey, smokey, smokey (¡Yeah!)
Quemo en pipa like cheroqui (Eh)
Baja un rato, dime okey
Pico la hierba con mi rayo láser
Vacilón, autopase
No le busques el mensaje (¡Je, je!)
Dale al play, ven de viaje","rap",-0.308606699924184,0,1,0,1,1,0,1,0,"No"
"id_236","¿Ahora Qué Sigue?","Santa RM","Quiero estar solo un momento, déjame en paz
Sólo yo conmigo mismo, sólo yo y nadie más
Quiero pensar en mis errores, saber en qué he fallado
Hacer las paces con el karma, ya lo pasado ha pasado
Yo sólo quiero ahogarme dentro del sonido
Pensar que ha valido la pena todo el esfuerzo vivido
Que cada lágrima que derramé valió la pena
Que volverá la inspiración, que sin ella me da gangrena","rap",0.117041147196131,2,1,0,2,1,2,0,1,"No"
"id_2361","La parabolica","La Sonora Dinamita","La parabólica la parabólica
La parabólica la parabólica
La parabólica la parabólica
La parabólica la parabólica
Y cómo le gusta el baile de la parabólica
Abran campo señores, porque ni tengo ni necesito","pop",-0.348155311911396,0,0,0,0,0,0,0,0,"Si"
"id_2368","Hazme el Milagro","Javier Sols","Diosito santo no me dejes morir
Hazme el milagro que te voy a pedir
Dame licencia de volver a mirarla
De estrecharla en mis brazos
De besar su frente por última vez","pop",0.707106781186547,0,2,0,1,2,1,2,2,"No"
"id_2371","Pa Kum Pa","Daddy Yankee","Nuevamente saco la furia animal
Si tú no tienes miedo ven sígueme hasta el final, ¡grítalo!
Pa-kum-pa (Oh!) Pa-kum-pa (Hey!)
Pa-kum-pa (Oh!) Pa-kum-pa
Nuevamente saco la furia animal
Si tú no tienes miedo ven sígueme hasta el final, ¡grítalo!
Pa-kum-pa (Oh!) Pa-kum-pa (Hey!)
Pa-kum-pa (Oh!) Pa-kum-pa","rap",0.3033341707408,4,2,0,4,0,2,2,0,"No"
"id_2372","Pecador","Neutro Shorty","One two, three, four, five
One two, three, four, five
I want money on my back
Are you bitching my vibe?
Uh","rap",0,0,0,0,0,0,0,0,0,"No"
"id_2377","Dulce locura","La Oreja de Van Gogh","Sin tu luna, sin tu sol, sin tu dulce locura
Me vuelvo pequeña y menuda
La noche te sueña y se burla
Te intento abrazar
Sin tu luna, sin tu sol, sin tu dulce locura
Llorando como un día de lluvia
Mi alma despega y te busca
En un viaje del que no vuelve nunca","pop",0.134839972492648,3,7,3,3,6,2,6,5,"No"
"id_2379","LK Blade","Gata Cattana","De mañana ""The night don't stop""
Con este colocón no me acuesta ni dios
No me entero ya de na' me he tragao' el altavoz
Me miro al espejo y mi mandíbula no es la mejor
Oh my god como viene (oh)
Oh my god como viene (oh)
Oh my god como viene (oh)
Oh my god como viene","rap",-0.520755643923296,0,1,0,1,1,0,0,1,"No"
"id_2383","El fantasma de Canterville","Charly Garca","Y en mi tumba tengo memos
Y cosas que no me hacen mal
Después de muerta nena
Vos me vendrás a visitar
Después de muerta nena
Vos me vendrás a visitar","pop",0.179605302026775,1,0,1,1,0,2,0,0,"No"
"id_2384","Me prefieres","Poison Kid","Nena, yo sé que tú quiere' un hombre como yo
Que te haga sentir lo que ningún otro logró
Yo sé que tá' loca, loca
Que te bese la boca, boca
Que te quite la ropa dentro de mi habitación","rap",-0.158113883008419,0,0,0,0,0,0,2,0,"No"
"id_2385","Vivo Desordenao","Duki","Vivo desordena'o, yeah
Jeh, vivo desordena'o, yeah
Vivo desordena'o, yeah
Vivo desordena'o, yeah
Vivo desordena'o, yeah","rap",1.25,0,5,0,0,5,0,0,5,"No"
"id_2386","Midas","Eladio Carrin","No fue de la noche a la mañana, esto fue poco a poco
Pare' me tiraron la mala, me hice el loco
Yo me hice el loco, yo me hice el loco
Yo soy Midas, se convierte en oro si lo toco
Siempre estoy volando en los cielo', Pidgeotto
Y cuando aterrizo tengo a Dio' de piloto (¡Yeah!)
A Dio' de piloto, casi me volví loco (¡Yeah!)
Siempre hablan lo' que no tienen ni voz ni voto (Shh)","rap",-0.611769281548325,5,1,4,4,1,5,5,3,"Si"
"id_2387","No Somos Nada","La Polla Records","Somos los nietos de los obreros que nunca pudisteis matar
Somos los nietos de los que perdieron la Guerra Civil
Somos los nietos de los obreros que nunca pudisteis matar
Somos los nietos de los que perdieron la Guerra Civil
¡No somos nada!
¡No somos nada!
Esta ni pal Celta ni nada, pal puto Papa a ver si se muere","rock",-1.56404166006253,4,5,0,5,4,7,0,4,"Si"
"id_2389","Fajos","Beny Jr","Solo quiero los fajo', fajo' de colore'
Venimo' desde abajo, 'tamos buscando millone'
Tú no ere' de abajo, tú ere' de los ricachone'
Nosotro' somo' pobre', pobre', pero con do' cojone'
Trabajo siempre por montones
La policia se tira en motores
Si vienen conmigo tú aquí no corre'
La película aquí no la montes","rap",0,0,1,0,0,1,3,1,1,"No"
"id_2391","N.A.D.A.","Alcolirykoz","El último en dormirse por favor que apague el foco
El último en dormirse por favor que apague el foco
El último en dormirse por favor que apague el foco
Si el mar ya te conoce pa' que quieres ser famoso
El último en dormirse por favor que apague el foco
El último en dormirse por favor que apague el foco
El último en dormirse por favor que apague el foco
Si el mar ya te conoce pa' que quieres ser famoso","rap",0.662589156449079,0,0,0,0,0,0,0,0,"No"
"id_2395","Si He Sabido Amor","Alejandro Fernndez","Te juro que no
Te dejo jamás
Porque como estás
Hoy me encuentro igual
Sin poder hallar
Quien dó de beber
A mi corazón
Que muere de sed","pop",0.566946709513841,0,1,0,0,0,1,1,0,"No"
"id_2397","Ábranse Perras","Gloria Trevi","¡Ábranse, perras! Que ya llegó la reina
El alma de la fiesta, la que a todos despeina
Que escoge, que toca, que a todos los provoca
Traten de bailar con mi sensualidad
Es un nivel tan alto pero pueden intentar","pop",-1.92929252116487,0,2,0,0,2,0,1,3,"Si"
